Date,Time,Latitude,Longitude
24-07-2023,20:00,54.66296880847568,11.6008061460758
24-07-2023,21:00,54.65829875824821,11.59495578005529
24-07-2023,22:00,54.65844477662156,11.59513942940401
25-07-2023,08:00,54.66651884843408,11.48812800567038
25-07-2023,09:00,54.65348205534243,11.35189200752541
25-07-2023,10:00,54.44334527017031,11.19883971289843
25-07-2023,11:00,54.3660165382112,11.07863227248657
25-07-2023,12:00,54.26462534829775,11.04969736153487
25-07-2023,13:00,54.19743251060526,11.091224625717
25-07-2023,14:00,54.13267135234084,10.90817285103565
25-07-2023,15:00,54.10391779621547,10.8081514947217
25-07-2023,16:00,54.01983893923108,10.74499019522748
25-07-2023,17:00,53.87117300653259,10.63056813553966
25-07-2023,18:00,53.88065091495926,10.65406149501777
25-07-2023,19:00,53.87110326909853,10.63046193682647
25-07-2023,20:00,53.87115479978191,10.63045583761418
25-07-2023,21:00,53.8785075044841,10.65969499230013
25-07-2023,22:00,53.87108901986279,10.63042371534801
26-07-2023,08:00,53.87004256241655,10.63595851123903
26-07-2023,09:00,53.78049279403425,10.35562554116456
26-07-2023,10:00,53.55284568115479,10.00618179285494
26-07-2023,11:00,53.0835384736335,8.813547967010003
26-07-2023,12:00,53.08390808065771,8.814651489086573
26-07-2023,13:00,53.07856297067805,8.731607705754911
26-07-2023,14:00,53.225719004906,7.761668384320799
26-07-2023,15:00,53.22153363670816,7.41524245718912
26-07-2023,16:00,53.28542451209596,7.271956802505261
26-07-2023,17:00,53.24076349726372,7.105994029000033
26-07-2023,18:00,53.3078893416369,6.95158661159777
26-07-2023,19:00,53.38131666831946,6.865060025349765
26-07-2023,20:00,53.38103254330659,6.86477894895418
26-07-2023,21:00,53.38123640110708,6.865014200732134
26-07-2023,22:00,53.38124841922311,6.865086648619606
27-07-2023,08:00,53.37626943209535,6.865843162616928
27-07-2023,09:00,53.38108149362144,6.864882130182222
27-07-2023,10:00,53.4057592101847,6.688137444067492
27-07-2023,11:00,53.39457840279248,6.499812646883528
27-07-2023,12:00,53.37464969807169,6.28510331751011
27-07-2023,13:00,53.40771662542014,6.155075915163525
27-07-2023,14:00,53.40677852281686,6.068993015220453
27-07-2023,15:00,53.35028755483529,5.850122747948253
27-07-2023,16:00,53.27659300962065,5.652853889070768
27-07-2023,17:00,53.22559493607734,5.430574307612211
27-07-2023,18:00,53.1446896127154,5.411908232275427
27-07-2023,19:00,53.10009060727751,5.420706357243203
27-07-2023,20:00,53.0976273477326,5.439104929070798
27-07-2023,21:00,53.10007059410421,5.420234555566495
27-07-2023,22:00,53.08339646930898,5.405796952912462
28-07-2023,08:00,53.1000076560798,5.420698737730662
28-07-2023,09:00,53.09751253086696,5.420883581225716
28-07-2023,10:00,53.01666478709238,5.199727894968923
28-07-2023,11:00,52.88052283117173,5.094840214703081
28-07-2023,12:00,52.73496598267597,5.04450661983079
28-07-2023,13:00,52.64530944820849,5.057846069443936
28-07-2023,14:00,52.36735850905258,4.902271905901321
28-07-2023,15:00,52.34610073255642,4.863388676554818
28-07-2023,16:00,52.24438256852153,4.797865864643965
28-07-2023,17:00,52.10748871770134,4.740029761295546
28-07-2023,18:00,52.02149349585431,4.718680615366575
28-07-2023,19:00,51.99418651030278,4.721849430127167
28-07-2023,20:00,51.99638195832906,4.722082512094427
28-07-2023,21:00,51.98002624511473,4.761581420892897
28-07-2023,22:00,51.98716236283287,4.746716441591032
29-07-2023,08:00,51.98831806389641,4.746191529504472
29-07-2023,09:00,51.99049110994859,4.750730199743761
29-07-2023,10:00,51.90189351718966,4.781289593092739
29-07-2023,11:00,51.79840256567867,4.691816796901445
29-07-2023,12:00,51.6876442707256,4.615599695047233
29-07-2023,13:00,51.60524832089613,4.58656760864387
29-07-2023,14:00,51.48088781545935,4.525996780262888
29-07-2023,15:00,51.42578686519589,4.465235516675774
29-07-2023,16:00,51.23560090245991,4.420668891937785
29-07-2023,17:00,51.09803632392206,4.495424643793133
29-07-2023,18:00,50.95323015818514,4.449812173788624
29-07-2023,19:00,50.84124662608718,4.364762050023384
29-07-2023,20:00,50.82575954850656,4.346665270020735
29-07-2023,21:00,50.82981872558592,4.346603393554686
29-07-2023,22:00,50.82562267050317,4.355210312430124
